k_therm (W/(m*K)),alpha_cte (1/K),E_mod (Pa),Cp_ (J/(kg*K)),rho_ (kg/m^3),Time (s),Temperature (K),von Mises stress (N/m^2)
22.31102961,6.74E-06,5.07E+11,510.2731056,8280.790599,9,1891.087984,5.25E+09
22.31102961,6.74E-06,5.07E+11,510.2731056,8280.790599,9.5,1942.859354,5.43E+09
22.31102961,6.74E-06,5.07E+11,510.2731056,8280.790599,10,1991.692396,5.61E+09
23.94397882,7.25E-06,4.14E+11,631.9902559,7436.968979,0,293.1500004,0.933033964
23.94397882,7.25E-06,4.14E+11,631.9902559,7436.968979,0.5,319.453172,7.72E+07
23.94397882,7.25E-06,4.14E+11,631.9902559,7436.968979,1,369.3400295,2.17E+08
23.94397882,7.25E-06,4.14E+11,631.9902559,7436.968979,1.5,435.7543773,4.00E+08
23.94397882,7.25E-06,4.14E+11,631.9902559,7436.968979,2,515.3442537,6.19E+08
23.94397882,7.25E-06,4.14E+11,631.9902559,7436.968979,2.5,605.8176487,8.69E+08
23.94397882,7.25E-06,4.14E+11,631.9902559,7436.968979,3,705.7892876,1.15E+09
23.94397882,7.25E-06,4.14E+11,631.9902559,7436.968979,3.5,814.4261677,1.45E+09
23.94397882,7.25E-06,4.14E+11,631.9902559,7436.968979,4,930.6369639,1.78E+09
23.94397882,7.25E-06,4.14E+11,631.9902559,7436.968979,4.5,1053.795911,2.12E+09
23.94397882,7.25E-06,4.14E+11,631.9902559,7436.968979,5,1175.814862,2.47E+09
23.94397882,7.25E-06,4.14E+11,631.9902559,7436.968979,5.5,1284.817962,2.79E+09
23.94397882,7.25E-06,4.14E+11,631.9902559,7436.968979,6,1376.49888,3.06E+09
23.94397882,7.25E-06,4.14E+11,631.9902559,7436.968979,6.5,1457.104254,3.30E+09
23.94397882,7.25E-06,4.14E+11,631.9902559,7436.968979,7,1529.241032,3.52E+09
23.94397882,7.25E-06,4.14E+11,631.9902559,7436.968979,7.5,1594.48332,3.72E+09
23.94397882,7.25E-06,4.14E+11,631.9902559,7436.968979,8,1654.092466,3.90E+09
23.94397882,7.25E-06,4.14E+11,631.9902559,7436.968979,8.5,1709.055477,4.07E+09
23.94397882,7.25E-06,4.14E+11,631.9902559,7436.968979,9,1760.122546,4.23E+09
23.94397882,7.25E-06,4.14E+11,631.9902559,7436.968979,9.5,1807.961876,4.37E+09
23.94397882,7.25E-06,4.14E+11,631.9902559,7436.968979,10,1853.13141,4.51E+09
21.22688461,6.72E-06,4.65E+11,615.5357053,7527.630349,0,293.1500004,0.986189236
21.22688461,6.72E-06,4.65E+11,615.5357053,7527.630349,0.5,321.2051459,8.62E+07
21.22688461,6.72E-06,4.65E+11,615.5357053,7527.630349,1,374.3363441,2.42E+08
21.22688461,6.72E-06,4.65E+11,615.5357053,7527.630349,1.5,445.0846844,4.45E+08
21.22688461,6.72E-06,4.65E+11,615.5357053,7527.630349,2,529.9745995,6.89E+08
21.22688461,6.72E-06,4.65E+11,615.5357053,7527.630349,2.5,626.6334101,9.67E+08
21.22688461,6.72E-06,4.65E+11,615.5357053,7527.630349,3,733.6149437,1.28E+09
21.22688461,6.72E-06,4.65E+11,615.5357053,7527.630349,3.5,850.0399326,1.61E+09
21.22688461,6.72E-06,4.65E+11,615.5357053,7527.630349,4,974.752038,1.98E+09
21.22688461,6.72E-06,4.65E+11,615.5357053,7527.630349,4.5,1107.08164,2.36E+09
21.22688461,6.72E-06,4.65E+11,615.5357053,7527.630349,5,1238.403616,2.75E+09
21.22688461,6.72E-06,4.65E+11,615.5357053,7527.630349,5.5,1356.054127,3.10E+09
21.22688461,6.72E-06,4.65E+11,615.5357053,7527.630349,6,1455.439535,3.41E+09
21.22688461,6.72E-06,4.65E+11,615.5357053,7527.630349,6.5,1543.135577,3.68E+09
21.22688461,6.72E-06,4.65E+11,615.5357053,7527.630349,7,1621.875238,3.93E+09
21.22688461,6.72E-06,4.65E+11,615.5357053,7527.630349,7.5,1693.349525,4.15E+09
21.22688461,6.72E-06,4.65E+11,615.5357053,7527.630349,8,1758.803675,4.36E+09
21.22688461,6.72E-06,4.65E+11,615.5357053,7527.630349,8.5,1819.258208,4.55E+09
21.22688461,6.72E-06,4.65E+11,615.5357053,7527.630349,9,1875.495996,4.73E+09
21.22688461,6.72E-06,4.65E+11,615.5357053,7527.630349,9.5,1928.222809,4.90E+09
21.22688461,6.72E-06,4.65E+11,615.5357053,7527.630349,10,1978.029145,5.06E+09
17.20227754,9.24E-06,4.93E+11,601.8833277,7453.720152,0,293.1500004,1.484108635
17.20227754,9.24E-06,4.93E+11,601.8833277,7453.720152,0.5,324.6781993,1.42E+08
17.20227754,9.24E-06,4.93E+11,601.8833277,7453.720152,1,384.2348212,3.98E+08
17.20227754,9.24E-06,4.93E+11,601.8833277,7453.720152,1.5,463.5158577,7.32E+08
17.20227754,9.24E-06,4.93E+11,601.8833277,7453.720152,2,558.7789961,1.13E+09
17.20227754,9.24E-06,4.93E+11,601.8833277,7453.720152,2.5,667.4986865,1.58E+09
17.20227754,9.24E-06,4.93E+11,601.8833277,7453.720152,3,788.1218345,2.09E+09
17.20227754,9.24E-06,4.93E+11,601.8833277,7453.720152,3.5,919.6888786,2.64E+09
17.20227754,9.24E-06,4.93E+11,601.8833277,7453.720152,4,1060.928512,3.24E+09
17.20227754,9.24E-06,4.93E+11,601.8833277,7453.720152,4.5,1211.092034,3.88E+09
17.20227754,9.24E-06,4.93E+11,601.8833277,7453.720152,5,1360.498543,4.51E+09
17.20227754,9.24E-06,4.93E+11,601.8833277,7453.720152,5.5,1494.93287,5.09E+09
17.20227754,9.24E-06,4.93E+11,601.8833277,7453.720152,6,1609.250459,5.60E+09
17.20227754,9.24E-06,4.93E+11,601.8833277,7453.720152,6.5,1710.795002,6.05E+09
17.20227754,9.24E-06,4.93E+11,601.8833277,7453.720152,7,1802.482088,6.46E+09
17.20227754,9.24E-06,4.93E+11,601.8833277,7453.720152,7.5,1886.058462,6.85E+09
17.20227754,9.24E-06,4.93E+11,601.8833277,7453.720152,8,1962.918914,7.20E+09
17.20227754,9.24E-06,4.93E+11,601.8833277,7453.720152,8.5,2034.208173,7.53E+09
17.20227754,9.24E-06,4.93E+11,601.8833277,7453.720152,9,2100.689363,7.84E+09
17.20227754,9.24E-06,4.93E+11,601.8833277,7453.720152,9.5,2163.134562,8.13E+09
17.20227754,9.24E-06,4.93E+11,601.8833277,7453.720152,10,2222.187571,8.40E+09
24.8782921,7.43E-06,5.02E+11,629.4304985,7025.100404,0,293.1500004,1.233030517
24.8782921,7.43E-06,5.02E+11,629.4304985,7025.100404,0.5,319.832057,9.70E+07
24.8782921,7.43E-06,5.02E+11,629.4304985,7025.100404,1,370.4957133,2.72E+08
24.8782921,7.43E-06,5.02E+11,629.4304985,7025.100404,1.5,437.9112218,5.03E+08
24.8782921,7.43E-06,5.02E+11,629.4304985,7025.100404,2,518.5838879,7.80E+08
24.8782921,7.43E-06,5.02E+11,629.4304985,7025.100404,2.5,610.129438,1.10E+09
24.8782921,7.43E-06,5.02E+11,629.4304985,7025.100404,3,711.1204643,1.45E+09
24.8782921,7.43E-06,5.02E+11,629.4304985,7025.100404,3.5,820.7078639,1.83E+09
24.8782921,7.43E-06,5.02E+11,629.4304985,7025.100404,4,937.7826645,2.24E+09
24.8782921,7.43E-06,5.02E+11,629.4304985,7025.100404,4.5,1061.714652,2.67E+09
24.8782921,7.43E-06,5.02E+11,629.4304985,7025.100404,5,1184.301719,3.11E+09
24.8782921,7.43E-06,5.02E+11,629.4304985,7025.100404,5.5,1293.500031,3.51E+09
24.8782921,7.43E-06,5.02E+11,629.4304985,7025.100404,6,1385.025178,3.84E+09
24.8782921,7.43E-06,5.02E+11,629.4304985,7025.100404,6.5,1465.153995,4.14E+09
24.8782921,7.43E-06,5.02E+11,629.4304985,7025.100404,7,1536.562762,4.41E+09
24.8782921,7.43E-06,5.02E+11,629.4304985,7025.100404,7.5,1601.00594,4.66E+09
24.8782921,7.43E-06,5.02E+11,629.4304985,7025.100404,8,1659.76863,4.88E+09
24.8782921,7.43E-06,5.02E+11,629.4304985,7025.100404,8.5,1713.87671,5.09E+09
24.8782921,7.43E-06,5.02E+11,629.4304985,7025.100404,9,1764.102575,5.29E+09
24.8782921,7.43E-06,5.02E+11,629.4304985,7025.100404,9.5,1811.147491,5.47E+09
24.8782921,7.43E-06,5.02E+11,629.4304985,7025.100404,10,1855.531361,5.64E+09
8.26036341,8.54E-06,4.99E+11,676.4748638,7328.468464,0,293.1500004,1.256891845
8.26036341,8.54E-06,4.99E+11,676.4748638,7328.468464,0.5,335.666984,1.83E+08
8.26036341,8.54E-06,4.99E+11,676.4748638,7328.468464,1,415.2837025,5.18E+08
8.26036341,8.54E-06,4.99E+11,676.4748638,7328.468464,1.5,520.5327595,9.50E+08
8.26036341,8.54E-06,4.99E+11,676.4748638,7328.468464,2,646.8118046,1.46E+09
8.26036341,8.54E-06,4.99E+11,676.4748638,7328.468464,2.5,791.3163708,2.03E+09
8.26036341,8.54E-06,4.99E+11,676.4748638,7328.468464,3,952.4076762,2.67E+09
8.26036341,8.54E-06,4.99E+11,676.4748638,7328.468464,3.5,1129.085187,3.36E+09
8.26036341,8.54E-06,4.99E+11,676.4748638,7328.468464,4,1319.990845,4.11E+09
8.26036341,8.54E-06,4.99E+11,676.4748638,7328.468464,4.5,1524.291471,4.90E+09
8.26036341,8.54E-06,4.99E+11,676.4748638,7328.468464,5,1729.160313,5.70E+09
8.26036341,8.54E-06,4.99E+11,676.4748638,7328.468464,5.5,1915.691975,6.43E+09
8.26036341,8.54E-06,4.99E+11,676.4748638,7328.468464,6,2077.100263,7.05E+09
8.26036341,8.54E-06,4.99E+11,676.4748638,7328.468464,6.5,2223.707143,7.62E+09
8.26036341,8.54E-06,4.99E+11,676.4748638,7328.468464,7,2359.311764,8.16E+09
8.26036341,8.54E-06,4.99E+11,676.4748638,7328.468464,7.5,2485.657962,8.66E+09
8.26036341,8.54E-06,4.99E+11,676.4748638,7328.468464,8,2604.256255,9.14E+09
8.26036341,8.54E-06,4.99E+11,676.4748638,7328.468464,8.5,2716.153101,9.59E+09
8.26036341,8.54E-06,4.99E+11,676.4748638,7328.468464,9,2822.140592,1.00E+10
8.26036341,8.54E-06,4.99E+11,676.4748638,7328.468464,9.5,2922.913312,1.04E+10
8.26036341,8.54E-06,4.99E+11,676.4748638,7328.468464,10,3019.230004,1.08E+10
7.201223624,8.50E-06,4.31E+11,590.1182002,7517.602524,0,293.1500004,1.207778757
7.201223624,8.50E-06,4.31E+11,590.1182002,7517.602524,0.5,341.2664248,1.78E+08
7.201223624,8.50E-06,4.31E+11,590.1182002,7517.602524,1,431.6867575,5.06E+08
7.201223624,8.50E-06,4.31E+11,590.1182002,7517.602524,1.5,550.5270698,9.25E+08
7.201223624,8.50E-06,4.31E+11,590.1182002,7517.602524,2,693.3635129,1.42E+09
7.201223624,8.50E-06,4.31E+11,590.1182002,7517.602524,2.5,856.917735,1.98E+09
7.201223624,8.50E-06,4.31E+11,590.1182002,7517.602524,3,1039.167513,2.60E+09
7.201223624,8.50E-06,4.31E+11,590.1182002,7517.602524,3.5,1238.782685,3.27E+09
7.201223624,8.50E-06,4.31E+11,590.1182002,7517.602524,4,1454.680665,4.00E+09
7.201223624,8.50E-06,4.31E+11,590.1182002,7517.602524,4.5,1685.825334,4.77E+09
7.201223624,8.50E-06,4.31E+11,590.1182002,7517.602524,5,1924.262508,5.57E+09
7.201223624,8.50E-06,4.31E+11,590.1182002,7517.602524,5.5,2130.304195,6.26E+09
7.201223624,8.50E-06,4.31E+11,590.1182002,7517.602524,6,2312.999091,6.87E+09
7.201223624,8.50E-06,4.31E+11,590.1182002,7517.602524,6.5,2478.876955,7.42E+09
7.201223624,8.50E-06,4.31E+11,590.1182002,7517.602524,7,2632.14929,7.94E+09
7.201223624,8.50E-06,4.31E+11,590.1182002,7517.602524,7.5,2775.185682,8.43E+09
7.201223624,8.50E-06,4.31E+11,590.1182002,7517.602524,8,2909.569813,8.89E+09
7.201223624,8.50E-06,4.31E+11,590.1182002,7517.602524,8.5,3036.446065,9.33E+09
7.201223624,8.50E-06,4.31E+11,590.1182002,7517.602524,9,3157.05524,9.75E+09
7.201223624,8.50E-06,4.31E+11,590.1182002,7517.602524,9.5,3271.746003,1.02E+10
7.201223624,8.50E-06,4.31E+11,590.1182002,7517.602524,10,3381.250778,1.05E+10
17.55150072,8.30E-06,4.71E+11,572.6192583,7682.122776,0,293.1500004,1.299823603
17.55150072,8.30E-06,4.71E+11,572.6192583,7682.122776,0.5,324.7022434,1.22E+08
17.55150072,8.30E-06,4.71E+11,572.6192583,7682.122776,1,384.3387116,3.42E+08
17.55150072,8.30E-06,4.71E+11,572.6192583,7682.122776,1.5,463.736108,6.29E+08
17.55150072,8.30E-06,4.71E+11,572.6192583,7682.122776,2,559.1156692,9.71E+08
17.55150072,8.30E-06,4.71E+11,572.6192583,7682.122776,2.5,667.9183969,1.36E+09
17.55150072,8.30E-06,4.71E+11,572.6192583,7682.122776,3,788.5727338,1.80E+09
17.55150072,8.30E-06,4.71E+11,572.6192583,7682.122776,3.5,920.110848,2.27E+09
17.55150072,8.30E-06,4.71E+11,572.6192583,7682.122776,4,1061.252709,2.78E+09
17.55150072,8.30E-06,4.71E+11,572.6192583,7682.122776,4.5,1211.247309,3.33E+09
17.55150072,8.30E-06,4.71E+11,572.6192583,7682.122776,5,1360.402691,3.88E+09
17.55150072,8.30E-06,4.71E+11,572.6192583,7682.122776,5.5,1494.48812,4.38E+09
17.55150072,8.30E-06,4.71E+11,572.6192583,7682.122776,6,1608.35991,4.81E+09
17.55150072,8.30E-06,4.71E+11,572.6192583,7682.122776,6.5,1709.355041,5.20E+09
17.55150072,8.30E-06,4.71E+11,572.6192583,7682.122776,7,1800.409908,5.55E+09
17.55150072,8.30E-06,4.71E+11,572.6192583,7682.122776,7.5,1883.322932,5.88E+09
17.55150072,8.30E-06,4.71E+11,572.6192583,7682.122776,8,1959.557784,6.18E+09
17.55150072,8.30E-06,4.71E+11,572.6192583,7682.122776,8.5,2030.167518,6.46E+09
17.55150072,8.30E-06,4.71E+11,572.6192583,7682.122776,9,2095.975762,6.72E+09
17.55150072,8.30E-06,4.71E+11,572.6192583,7682.122776,9.5,2157.769191,6.97E+09
17.55150072,8.30E-06,4.71E+11,572.6192583,7682.122776,10,2216.178183,7.20E+09
12.26470342,8.64E-06,4.11E+11,643.5402389,7825.219004,0,293.1500003,1.031188913
12.26470342,8.64E-06,4.11E+11,643.5402389,7825.219004,0.5,328.0405967,1.25E+08
12.26470342,8.64E-06,4.11E+11,643.5402389,7825.219004,1,393.5508997,3.50E+08
12.26470342,8.64E-06,4.11E+11,643.5402389,7825.219004,1.5,480.4843324,6.41E+08
12.26470342,8.64E-06,4.11E+11,643.5402389,7825.219004,2,584.9816093,9.85E+08
12.26470342,8.64E-06,4.11E+11,643.5402389,7825.219004,2.5,704.5898434,1.38E+09
12.26470342,8.64E-06,4.11E+11,643.5402389,7825.219004,3,837.8213399,1.81E+09
12.26470342,8.64E-06,4.11E+11,643.5402389,7825.219004,3.5,983.744231,2.29E+09
12.26470342,8.64E-06,4.11E+11,643.5402389,7825.219004,4,1141.09963,2.80E+09
12.26470342,8.64E-06,4.11E+11,643.5402389,7825.219004,4.5,1309.118931,3.35E+09
12.26470342,8.64E-06,4.11E+11,643.5402389,7825.219004,5,1477.173794,3.90E+09
12.26470342,8.64E-06,4.11E+11,643.5402389,7825.219004,5.5,1629.635607,4.40E+09
12.26470342,8.64E-06,4.11E+11,643.5402389,7825.219004,6,1760.848111,4.83E+09
12.26470342,8.64E-06,4.11E+11,643.5402389,7825.219004,6.5,1879.105211,5.23E+09
12.26470342,8.64E-06,4.11E+11,643.5402389,7825.219004,7,1987.494759,5.60E+09
12.26470342,8.64E-06,4.11E+11,643.5402389,7825.219004,7.5,2087.543636,5.94E+09
12.26470342,8.64E-06,4.11E+11,643.5402389,7825.219004,8,2180.60022,6.26E+09
12.26470342,8.64E-06,4.11E+11,643.5402389,7825.219004,8.5,2267.651306,6.57E+09
12.26470342,8.64E-06,4.11E+11,643.5402389,7825.219004,9,2349.468556,6.85E+09
12.26470342,8.64E-06,4.11E+11,643.5402389,7825.219004,9.5,2426.744957,7.13E+09
12.26470342,8.64E-06,4.11E+11,643.5402389,7825.219004,10,2500.209437,7.39E+09
16.24622183,8.40E-06,4.47E+11,579.4463907,6877.761641,0,293.1500004,1.378434383
16.24622183,8.40E-06,4.47E+11,579.4463907,6877.761641,0.5,327.623735,1.28E+08
16.24622183,8.40E-06,4.47E+11,579.4463907,6877.761641,1,392.8023366,3.59E+08
16.24622183,8.40E-06,4.47E+11,579.4463907,6877.761641,1.5,479.5830395,6.59E+08
16.24622183,8.40E-06,4.47E+11,579.4463907,6877.761641,2,583.8165637,1.02E+09
16.24622183,8.40E-06,4.47E+11,579.4463907,6877.761641,2.5,703.0325738,1.43E+09
16.24622183,8.40E-06,4.47E+11,579.4463907,6877.761641,3,834.8697433,1.89E+09
16.24622183,8.40E-06,4.47E+11,579.4463907,6877.761641,3.5,978.3085329,2.38E+09
16.24622183,8.40E-06,4.47E+11,579.4463907,6877.761641,4,1132.431193,2.92E+09
16.24622183,8.40E-06,4.47E+11,579.4463907,6877.761641,4.5,1295.877519,3.50E+09
16.24622183,8.40E-06,4.47E+11,579.4463907,6877.761641,5,1465.565395,4.09E+09
16.24622183,8.40E-06,4.47E+11,579.4463907,6877.761641,5.5,1610.852824,4.61E+09
16.24622183,8.40E-06,4.47E+11,579.4463907,6877.761641,6,1734.408457,5.07E+09
16.24622183,8.40E-06,4.47E+11,579.4463907,6877.761641,6.5,1843.700801,5.47E+09
16.24622183,8.40E-06,4.47E+11,579.4463907,6877.761641,7,1942.026419,5.84E+09
16.24622183,8.40E-06,4.47E+11,579.4463907,6877.761641,7.5,2031.544637,6.18E+09
16.24622183,8.40E-06,4.47E+11,579.4463907,6877.761641,8,2114.323636,6.49E+09
16.24622183,8.40E-06,4.47E+11,579.4463907,6877.761641,8.5,2191.070594,6.78E+09
16.24622183,8.40E-06,4.47E+11,579.4463907,6877.761641,9,2262.885409,7.06E+09
16.24622183,8.40E-06,4.47E+11,579.4463907,6877.761641,9.5,2329.742035,7.32E+09
16.24622183,8.40E-06,4.47E+11,579.4463907,6877.761641,10,2392.88282,7.56E+09
7.062031666,7.14E-06,5.39E+11,698.1226347,6666.686904,0,293.1500004,1.208294705
7.062031666,7.14E-06,5.39E+11,698.1226347,6666.686904,0.5,340.5174989,1.84E+08
7.062031666,7.14E-06,5.39E+11,698.1226347,6666.686904,1,429.5282255,5.24E+08
7.062031666,7.14E-06,5.39E+11,698.1226347,6666.686904,1.5,546.4294076,9.59E+08
7.062031666,7.14E-06,5.39E+11,698.1226347,6666.686904,2,686.8754202,1.47E+09
7.062031666,7.14E-06,5.39E+11,698.1226347,6666.686904,2.5,847.6550704,2.05E+09
7.062031666,7.14E-06,5.39E+11,698.1226347,6666.686904,3,1026.801218,2.69E+09
7.062031666,7.14E-06,5.39E+11,698.1226347,6666.686904,3.5,1223.029007,3.39E+09
7.062031666,7.14E-06,5.39E+11,698.1226347,6666.686904,4,1435.294475,4.14E+09
7.062031666,7.14E-06,5.39E+11,698.1226347,6666.686904,4.5,1662.599237,4.94E+09
7.062031666,7.14E-06,5.39E+11,698.1226347,6666.686904,5,1897.136993,5.76E+09
7.062031666,7.14E-06,5.39E+11,698.1226347,6666.686904,5.5,2099.871094,6.47E+09
7.062031666,7.14E-06,5.39E+11,698.1226347,6666.686904,6,2279.714258,7.10E+09
7.062031666,7.14E-06,5.39E+11,698.1226347,6666.686904,6.5,2443.143155,7.67E+09
7.062031666,7.14E-06,5.39E+11,698.1226347,6666.686904,7,2594.341684,8.20E+09
7.062031666,7.14E-06,5.39E+11,698.1226347,6666.686904,7.5,2735.638169,8.70E+09
7.062031666,7.14E-06,5.39E+11,698.1226347,6666.686904,8,2868.575373,9.18E+09
7.062031666,7.14E-06,5.39E+11,698.1226347,6666.686904,8.5,2994.26068,9.64E+09
7.062031666,7.14E-06,5.39E+11,698.1226347,6666.686904,9,3113.86162,1.01E+10
7.062031666,7.14E-06,5.39E+11,698.1226347,6666.686904,9.5,3227.762679,1.05E+10
7.062031666,7.14E-06,5.39E+11,698.1226347,6666.686904,10,3336.60683,1.09E+10
10.54550639,7.50E-06,5.00E+11,540.5466003,6159.286255,0,293.1500005,1.649183297
10.54550639,7.50E-06,5.00E+11,540.5466003,6159.286255,0.5,339.6893858,1.74E+08
10.54550639,7.50E-06,5.00E+11,540.5466003,6159.286255,1,427.6810415,4.90E+08
10.54550639,7.50E-06,5.00E+11,540.5466003,6159.286255,1.5,544.0550003,8.96E+08
10.54550639,7.50E-06,5.00E+11,540.5466003,6159.286255,2,684.257081,1.38E+09
10.54550639,7.50E-06,5.00E+11,540.5466003,6159.286255,2.5,844.8481326,1.93E+09
10.54550639,7.50E-06,5.00E+11,540.5466003,6159.286255,3,1023.261352,2.55E+09
10.54550639,7.50E-06,5.00E+11,540.5466003,6159.286255,3.5,1217.809192,3.22E+09
10.54550639,7.50E-06,5.00E+11,540.5466003,6159.286255,4,1427.380152,3.95E+09
10.54550639,7.50E-06,5.00E+11,540.5466003,6159.286255,4.5,1650.510495,4.72E+09
10.54550639,7.50E-06,5.00E+11,540.5466003,6159.286255,5,1872.623098,5.50E+09
10.54550639,7.50E-06,5.00E+11,540.5466003,6159.286255,5.5,2075.900723,6.21E+09
10.54550639,7.50E-06,5.00E+11,540.5466003,6159.286255,6,2247.331288,6.83E+09
10.54550639,7.50E-06,5.00E+11,540.5466003,6159.286255,6.5,2400.780537,7.38E+09
10.54550639,7.50E-06,5.00E+11,540.5466003,6159.286255,7,2540.23541,7.89E+09
10.54550639,7.50E-06,5.00E+11,540.5466003,6159.286255,7.5,2668.132668,8.37E+09
10.54550639,7.50E-06,5.00E+11,540.5466003,6159.286255,8,2786.343108,8.81E+09
10.54550639,7.50E-06,5.00E+11,540.5466003,6159.286255,8.5,2896.307298,9.23E+09
10.54550639,7.50E-06,5.00E+11,540.5466003,6159.286255,9,2999.24527,9.62E+09
10.54550639,7.50E-06,5.00E+11,540.5466003,6159.286255,9.5,3096.637391,9.99E+09
10.54550639,7.50E-06,5.00E+11,540.5466003,6159.286255,10,3188.452382,1.03E+10
20.13633998,7.83E-06,4.70E+11,574.2429023,7365.543543,0,293.1500004,1.272372891
20.13633998,7.83E-06,4.70E+11,574.2429023,7365.543543,0.5,323.3302344,1.09E+08
20.13633998,7.83E-06,4.70E+11,574.2429023,7365.543543,1,380.516122,3.06E+08
20.13633998,7.83E-06,4.70E+11,574.2429023,7365.543543,1.5,456.6606843,5.64E+08
20.13633998,7.83E-06,4.70E+11,574.2429023,7365.543543,2,547.9872941,8.72E+08
20.13633998,7.83E-06,4.70E+11,574.2429023,7365.543543,2.5,651.9150348,1.22E+09
20.13633998,7.83E-06,4.70E+11,574.2429023,7365.543543,3,766.875241,1.62E+09
20.13633998,7.83E-06,4.70E+11,574.2429023,7365.543543,3.5,891.9178887,2.04E+09
20.13633998,7.83E-06,4.70E+11,574.2429023,7365.543543,4,1025.795383,2.50E+09
20.13633998,7.83E-06,4.70E+11,574.2429023,7365.543543,4.5,1167.78786,2.99E+09
20.13633998,7.83E-06,4.70E+11,574.2429023,7365.543543,5,1308.615869,3.48E+09
20.13633998,7.83E-06,4.70E+11,574.2429023,7365.543543,5.5,1434.65517,3.93E+09
20.13633998,7.83E-06,4.70E+11,574.2429023,7365.543543,6,1540.999535,4.31E+09
20.13633998,7.83E-06,4.70E+11,574.2429023,7365.543543,6.5,1634.666688,4.66E+09
20.13633998,7.83E-06,4.70E+11,574.2429023,7365.543543,7,1718.651775,4.97E+09
20.13633998,7.83E-06,4.70E+11,574.2429023,7365.543543,7.5,1794.815365,5.25E+09
20.13633998,7.83E-06,4.70E+11,574.2429023,7365.543543,8,1864.50435,5.51E+09
20.13633998,7.83E-06,4.70E+11,574.2429023,7365.543543,8.5,1928.829538,5.76E+09
20.13633998,7.83E-06,4.70E+11,574.2429023,7365.543543,9,1988.640034,5.98E+09
20.13633998,7.83E-06,4.70E+11,574.2429023,7365.543543,9.5,2044.728337,6.19E+09
20.13633998,7.83E-06,4.70E+11,574.2429023,7365.543543,10,2097.661066,6.40E+09
20.50652392,8.15E-06,4.76E+11,609.230886,6716.794066,0,293.1500004,1.386915124
20.50652392,8.15E-06,4.76E+11,609.230886,6716.794066,0.5,323.5981682,1.16E+08
20.50652392,8.15E-06,4.76E+11,609.230886,6716.794066,1,381.3310811,3.25E+08
20.50652392,8.15E-06,4.76E+11,609.230886,6716.794066,1.5,458.1952295,5.99E+08
20.50652392,8.15E-06,4.76E+11,609.230886,6716.794066,2,550.3277825,9.27E+08
20.50652392,8.15E-06,4.76E+11,609.230886,6716.794066,2.5,655.0874202,1.30E+09
20.50652392,8.15E-06,4.76E+11,609.230886,6716.794066,3,770.8754601,1.72E+09
20.50652392,8.15E-06,4.76E+11,609.230886,6716.794066,3.5,896.7288836,2.17E+09
20.50652392,8.15E-06,4.76E+11,609.230886,6716.794066,4,1031.385327,2.66E+09
20.50652392,8.15E-06,4.76E+11,609.230886,6716.794066,4.5,1174.119859,3.18E+09
20.50652392,8.15E-06,4.76E+11,609.230886,6716.794066,5,1315.570152,3.70E+09
20.50652392,8.15E-06,4.76E+11,609.230886,6716.794066,5.5,1441.990167,4.18E+09
20.50652392,8.15E-06,4.76E+11,609.230886,6716.794066,6,1548.44583,4.58E+09
20.50652392,8.15E-06,4.76E+11,609.230886,6716.794066,6.5,1642.044275,4.95E+09
20.50652392,8.15E-06,4.76E+11,609.230886,6716.794066,7,1725.793489,5.27E+09
20.50652392,8.15E-06,4.76E+11,609.230886,6716.794066,7.5,1801.639356,5.57E+09
20.50652392,8.15E-06,4.76E+11,609.230886,6716.794066,8,1870.961293,5.85E+09
20.50652392,8.15E-06,4.76E+11,609.230886,6716.794066,8.5,1934.896361,6.10E+09
20.50652392,8.15E-06,4.76E+11,609.230886,6716.794066,9,1994.309769,6.34E+09
20.50652392,8.15E-06,4.76E+11,609.230886,6716.794066,9.5,2050.018256,6.56E+09
20.50652392,8.15E-06,4.76E+11,609.230886,6716.794066,10,2102.562646,6.77E+09
9.388398653,8.59E-06,4.62E+11,563.0709829,7290.406978,0,293.1500004,1.413084044
9.388398653,8.59E-06,4.62E+11,563.0709829,7290.406978,0.5,337.2665212,1.76E+08
9.388398653,8.59E-06,4.62E+11,563.0709829,7290.406978,1,420.037019,4.95E+08
9.388398653,8.59E-06,4.62E+11,563.0709829,7290.406978,1.5,529.81082,9.07E+08
9.388398653,8.59E-06,4.62E+11,563.0709829,7290.406978,2,661.734552,1.39E+09
9.388398653,8.59E-06,4.62E+11,563.0709829,7290.406978,2.5,813.1185588,1.95E+09
9.388398653,8.59E-06,4.62E+11,563.0709829,7290.406978,3,981.4456289,2.56E+09
9.388398653,8.59E-06,4.62E+11,563.0709829,7290.406978,3.5,1165.596293,3.23E+09
9.388398653,8.59E-06,4.62E+11,563.0709829,7290.406978,4,1364.541701,3.95E+09
9.388398653,8.59E-06,4.62E+11,563.0709829,7290.406978,4.5,1576.687864,4.73E+09
9.388398653,8.59E-06,4.62E+11,563.0709829,7290.406978,5,1798.184524,5.54E+09
9.388398653,8.59E-06,4.62E+11,563.0709829,7290.406978,5.5,1989.895816,6.24E+09
9.388398653,8.59E-06,4.62E+11,563.0709829,7290.406978,6,2155.646578,6.85E+09
9.388398653,8.59E-06,4.62E+11,563.0709829,7290.406978,6.5,2305.129875,7.40E+09
9.388398653,8.59E-06,4.62E+11,563.0709829,7290.406978,7,2442.166347,7.92E+09
